customerKey,First Name,Last Name,full Name,gender,DateFirstPurchase,CustomerCity
24721,Mandy,Zheng,Mandy Zheng,FEMALE,2022-09-19,London
24722,Hunter,Ross,Hunter Ross,MALE,2022-09-17,Werne
24723,Shawna,Pal,Shawna Pal,FEMALE,2022-04-23,Stuttgart
24724,Alfredo,Gutierrez,Alfredo Gutierrez,MALE,2022-09-29,Paris
24725,Bailey,Young,Bailey Young,FEMALE,2022-05-05,Lake Oswego
24726,Marissa,Hughes,Marissa Hughes,FEMALE,2022-09-02,W. Linn
24727,Mallory,Jimenez,Mallory Jimenez,FEMALE,2022-12-28,Burien
24728,Julia,Diaz,Julia Diaz,FEMALE,2022-08-24,San Francisco
24729,Chase,Murphy,Chase Murphy,MALE,2022-05-19,Newton
24730,Anthony,Moore,Anthony Moore,MALE,2022-05-17,Newton
24731,Evan,Mitchell,Evan Mitchell,MALE,2022-12-04,Royal Oak
24732,Wyatt,Davis,Wyatt Davis,MALE,2022-08-05,Oregon City
24733,Luke,Flores,Luke Flores,MALE,2022-12-04,Langley
24734,Jack,Turner,Jack Turner,MALE,2022-03-17,Burien
24735,Madison,Powell,Madison Powell,FEMALE,2022-03-14,Chula Vista
24736,Savannah,Ramirez,Savannah Ramirez,FEMALE,2022-05-31,Lebanon
24737,Angela,Bailey,Angela Bailey,FEMALE,2022-04-02,Puyallup
24738,Hannah,Davis,Hannah Davis,FEMALE,2022-08-05,Glendale
24739,Dalton,Sanders,Dalton Sanders,MALE,2022-08-07,National City
24740,Shelby,Cooper,Shelby Cooper,FEMALE,2022-05-03,Bellingham
24741,Brittany,Perry,Brittany Perry,FEMALE,2022-01-29,Walla Walla
24742,Rachel,Ramirez,Rachel Ramirez,FEMALE,2022-03-28,El Cajon
24743,Chloe,Coleman,Chloe Coleman,FEMALE,2022-08-15,Spokane
24744,Brendan,Yuan,Brendan Yuan,MALE,2022-10-09,Cliffside
24745,Jennifer,Ward,Jennifer Ward,FEMALE,2022-07-25,Palo Alto
24746,Ian,Russell,Ian Russell,MALE,2022-02-03,Langley
24747,Dakota,Powell,Dakota Powell,MALE,2023-01-13,Beverly Hills
24748,Jose,Collins,Jose Collins,MALE,2022-02-23,Haney
24749,Marshall,Guo,Marshall Guo,MALE,2022-09-24,Concord
24750,Destiny,Barnes,Destiny Barnes,FEMALE,2022-10-08,Palo Alto
24751,Angela,Howard,Angela Howard,FEMALE,2022-06-28,Everett
24752,Cameron,Jackson,Cameron Jackson,MALE,2022-05-22,Bellingham
24753,Eduardo,Jenkins,Eduardo Jenkins,MALE,2022-06-06,El Cajon
24754,Haley,Rivera,Haley Rivera,FEMALE,2022-08-11,West Covina
24755,Sean,Scott,Sean Scott,MALE,2022-08-10,Oak Bay
24756,Carlos,Bell,Carlos Bell,MALE,2022-08-19,Imperial Beach
24757,Alisha,She,Alisha She,FEMALE,2020-12-25,Calgary
24758,Gabriella,Adams,Gabriella Adams,FEMALE,2022-10-06,Kirkland
24759,Brooke,Stewart,Brooke Stewart,FEMALE,2020-12-15,Vancouver
24760,Julian,Coleman,Julian Coleman,MALE,2022-08-12,Woodburn
24761,Lawrence,Rubio,Lawrence Rubio,MALE,2022-08-27,Chula Vista
24762,Warren,Xu,Warren Xu,MALE,2022-08-15,Burien
24763,Fernando,Hill,Fernando Hill,MALE,2022-04-13,Sooke
24764,Abigail,Hughes,Abigail Hughes,FEMALE,2022-08-14,Everett
24765,Morgan,Alexander,Morgan Alexander,FEMALE,2022-10-06,Seattle
24766,Christian,White,Christian White,MALE,2022-07-25,Tacoma
24767,Lauren,Jackson,Lauren Jackson,FEMALE,2022-08-31,Walla Walla
24768,Jordan,Ross,Jordan Ross,MALE,2022-04-23,Colma
24769,Brendan,Lal,Brendan Lal,MALE,2022-10-23,Colma
24770,Isaac,Wright,Isaac Wright,MALE,2022-08-02,Torrance
24771,Samuel,Harris,Samuel Harris,MALE,2022-03-02,Langley
24772,Greg,Russell,Greg Russell,MALE,2022-04-10,Novato
24773,Grace,Stewart,Grace Stewart,FEMALE,2022-04-16,Victoria
24774,Xavier,Gonzales,Xavier Gonzales,MALE,2022-07-10,Salem
24775,Alexandra,Alexander,Alexandra Alexander,FEMALE,2023-01-27,Colma
24776,Samantha,Perry,Samantha Perry,FEMALE,2022-02-20,San Gabriel
24777,Eric,Adams,Eric Adams,MALE,2022-02-12,Redwood City
24778,Sean,Baker,Sean Baker,MALE,2021-01-02,Langley
24779,Morgan,Lee,Morgan Lee,FEMALE,2022-03-24,Marysville
24780,Courtney,Hall,Courtney Hall,FEMALE,2022-03-07,Olympia
24781,Carmen,Garcia,Carmen Garcia,FEMALE,2021-01-04,Calgary
24782,Nicole,Morris,Nicole Morris,FEMALE,2022-08-04,Beverly Hills
24783,Barry,Raman,Barry Raman,MALE,2022-09-17,Chula Vista
24784,Megan,Kelly,Megan Kelly,FEMALE,2022-04-03,Lemon Grove
24785,Cody,Morris,Cody Morris,MALE,2022-09-18,Kirkland
24786,Haley,Adams,Haley Adams,FEMALE,2021-01-16,Port Hammond
24787,Andrea,Watson,Andrea Watson,FEMALE,2022-09-11,Redmond
24788,Ashley,Bennett,Ashley Bennett,FEMALE,2022-09-15,Edmonds
24789,Tamara,Hu,Tamara Hu,FEMALE,2022-09-27,Beverly Hills
24790,Rebekah,Navarro,Rebekah Navarro,FEMALE,2022-09-12,Burbank
24791,Teresa,Ortega,Teresa Ortega,FEMALE,2022-09-17,Burien
24792,Clifford,Malhotra,Clifford Malhotra,MALE,2022-09-28,Colma
24793,Cole,Morgan,Cole Morgan,MALE,2022-10-15,Lincoln Acres
24794,Cody,Sanchez,Cody Sanchez,MALE,2022-10-17,W. Linn
24795,Alexandra,Lewis,Alexandra Lewis,FEMALE,2022-10-17,Corvallis
24796,Jessica,Simmons,Jessica Simmons,FEMALE,2022-10-03,Los Angeles
24797,Dylan,Flores,Dylan Flores,MALE,2022-10-08,Bremerton
24798,Lawrence,Moreno,Lawrence Moreno,MALE,2022-10-10,Bellingham
24799,Byron,Sanz,Byron Sanz,MALE,2022-10-25,Citrus Heights
24800,Eduardo,Young,Eduardo Young,MALE,2022-10-15,Bellingham
24801,Chase,Bailey,Chase Bailey,MALE,2022-10-03,Renton
24802,Timothy,Allen,Timothy Allen,MALE,2022-04-02,Grossmont
24803,Anna,Diaz,Anna Diaz,FEMALE,2022-05-25,Lebanon
24804,Tonya,Raji,Tonya Raji,FEMALE,2022-04-05,Colma
24805,Donna,Luo,Donna Luo,FEMALE,2022-06-27,Cliffside
24806,Faith,Russell,Faith Russell,FEMALE,2022-04-02,Berkeley
24807,Anne,Moreno,Anne Moreno,FEMALE,2022-04-12,Chula Vista
24808,Eric,Perez,Eric Perez,MALE,2022-04-07,Lakewood
24809,Alyssa,Moore,Alyssa Moore,FEMALE,2022-04-09,Oakland
24810,Alyssa,Richardson,Alyssa Richardson,FEMALE,2022-10-26,San Francisco
24811,Trinity,Ramirez,Trinity Ramirez,FEMALE,2022-10-01,Glendale
24812,Johnathan,Sai,Johnathan Sai,MALE,2022-06-03,Chula Vista
24813,Armando,Schmidt,Armando Schmidt,MALE,2022-04-13,Concord
24814,Gabriel,Washington,Gabriel Washington,MALE,2022-11-03,Edmonds
24815,Victoria,Clark,Victoria Clark,FEMALE,2022-04-09,Chula Vista
24816,Lauren,Perry,Lauren Perry,FEMALE,2022-06-28,Langford
24817,Victoria,Richardson,Victoria Richardson,FEMALE,2021-01-17,Sooke
24818,Diane,Rubio,Diane Rubio,FEMALE,2022-04-26,Burien
24819,Jack,Shan,Jack Shan,MALE,2022-04-14,Issaquah
24820,David,Clark,David Clark,MALE,2022-02-04,Marysville
24821,Melissa,Alexander,Melissa Alexander,FEMALE,2022-07-22,Yakima
24822,Paige,Cook,Paige Cook,FEMALE,2022-08-07,Colma
24823,Vincent,Zhao,Vincent Zhao,MALE,2023-01-18,Colma
24824,Alexandria,Wood,Alexandria Wood,FEMALE,2021-01-15,Oak Bay
24825,Zoe,Sanders,Zoe Sanders,FEMALE,2022-09-15,Vancouver
24826,Richard,Powell,Richard Powell,MALE,2022-07-10,Bremerton
24827,Alexander,Martinez,Alexander Martinez,MALE,2022-04-07,La Jolla
24828,Brooke,Reed,Brooke Reed,FEMALE,2022-11-17,Berkeley
24829,Ethan,Patterson,Ethan Patterson,MALE,2022-02-08,Glendale
24830,Alexandra,Cox,Alexandra Cox,FEMALE,2022-04-13,Burien
24831,Jackson,Diaz,Jackson Diaz,MALE,2022-11-12,West Covina
24832,Morgan,Martin,Morgan Martin,FEMALE,2021-01-27,Newton
24833,Deanna,Ruiz,Deanna Ruiz,FEMALE,2022-09-17,Paris
24834,Bethany,Jai,Bethany Jai,FEMALE,2022-04-27,Duesseldorf
24835,Angel,Morgan,Angel Morgan,MALE,2022-11-10,Leeds
24836,Taylor,Robinson,Taylor Robinson,FEMALE,2022-10-24,Saint Germain en Laye
24837,Wyatt,Lewis,Wyatt Lewis,MALE,2022-08-17,Hamburg
24838,Elijah,Young,Elijah Young,MALE,2022-09-19,Werne
24839,Tamara,Goldberg,Tamara Goldberg,FEMALE,2022-01-29,Berlin
24840,Marco,Sai,Marco Sai,MALE,2022-12-11,Cheltenham
24841,Andres,Jai,Andres Jai,MALE,2022-12-17,Colombes
24842,Monique,Alonso,Monique Alonso,FEMALE,2022-06-16,Orly
24843,Bryant,Subram,Bryant Subram,MALE,2022-09-21,Saarlouis
24844,Maria,Ward,Maria Ward,FEMALE,2022-12-11,Dunkerque
24845,Tyrone,Jimenez,Tyrone Jimenez,MALE,2022-10-03,Metz
24846,Naomi,Navarro,Naomi Navarro,FEMALE,2022-06-07,Bonn
24847,Tonya,Nath,Tonya Nath,FEMALE,2022-06-17,Kirkby
24848,Jeffery,Zhou,Jeffery Zhou,MALE,2023-01-13,Berlin
24849,Brianna,Ward,Brianna Ward,FEMALE,2022-11-04,Tremblay-en-France
24850,Emmanuel,Perez,Emmanuel Perez,MALE,2022-09-07,Stuttgart
24851,Leslie,Ortega,Leslie Ortega,FEMALE,2022-07-10,Berks
24852,Carla,Martinez,Carla Martinez,FEMALE,2022-06-24,Watford
24853,Miguel,Long,Miguel Long,MALE,2022-08-17,York
24854,Emma,Jenkins,Emma Jenkins,FEMALE,2022-07-06,Hof
24855,Kaylee,Wright,Kaylee Wright,FEMALE,2022-02-17,Kassel
24856,Candice,Huang,Candice Huang,FEMALE,2022-10-09,Stuttgart
24857,Anna,Henderson,Anna Henderson,FEMALE,2022-06-29,Cheltenham
24858,Calvin,Xie,Calvin Xie,MALE,2022-04-12,Leeds
24859,Cesar,Arun,Cesar Arun,MALE,2023-01-25,London
24860,Douglas,Garcia,Douglas Garcia,MALE,2022-06-16,York
24861,Evelyn,Vance,Evelyn Vance,FEMALE,2022-10-28,Bobigny
24862,Tamara,Zhou,Tamara Zhou,FEMALE,2022-06-09,Lieusaint
24863,Wesley,Sun,Wesley Sun,MALE,2022-03-09,Saint Ouen
24864,Jeffery,Sun,Jeffery Sun,MALE,2022-07-19,Berlin
24865,Ashley,Griffin,Ashley Griffin,FEMALE,2022-07-25,Newcastle upon Tyne
24866,Alejandro,Nath,Alejandro Nath,MALE,2022-03-09,Paris
24867,Beth,Suarez,Beth Suarez,FEMALE,2022-08-05,München
24868,Darryl,Hu,Darryl Hu,MALE,2022-07-17,London
24869,Misty,Shock,Misty Shock,MALE,2022-09-23,London
24870,Taylor,Morgan,Taylor Morgan,FEMALE,2022-07-12,Oxford
24871,Kelsey,Luo,Kelsey Luo,FEMALE,2022-07-14,Cergy
24872,Alisha,Raje,Alisha Raje,FEMALE,2022-03-15,Paris
24873,Alisha,Li,Alisha Li,FEMALE,2022-11-27,Poing
24874,Wendy,Moreno,Wendy Moreno,FEMALE,2022-10-16,Suresnes
24875,Darryl,Zhang,Darryl Zhang,MALE,2022-06-27,Berlin
24876,Jarrod,Subram,Jarrod Subram,MALE,2022-04-20,Sulzbach Taunus
24877,Mandy,Zhao,Mandy Zhao,FEMALE,2023-01-02,Pantin
24878,Sandra,Wang,Sandra Wang,FEMALE,2022-05-19,Saint Ouen
24879,Desiree,Munoz,Desiree Munoz,FEMALE,2022-10-07,Münster
24880,Summer,Chandra,Summer Chandra,FEMALE,2022-12-18,Bracknell
24881,Tasha,Ashe,Tasha Ashe,FEMALE,2022-06-12,Liverpool
24882,Meredith,Srini,Meredith Srini,FEMALE,2022-03-11,Roubaix
24883,Stacey,Lin,Stacey Lin,FEMALE,2022-01-04,Frankfurt am Main
24884,Michele,Fernandez,Michele Fernandez,FEMALE,2022-09-30,North Sydney
24885,Corey,Xie,Corey Xie,MALE,2023-01-11,Melton
24886,Joy,Romero,Joy Romero,FEMALE,2022-06-29,Wollongong
24887,Micah,Sun,Micah Sun,MALE,2021-03-01,Perth
24888,Roy,Srini,Roy Srini,MALE,2021-03-11,Melbourne
24889,Kelli,She,Kelli She,FEMALE,2021-03-29,Goulburn
24890,Brenda,Van,Brenda Van,FEMALE,2022-02-07,Melton
24891,Bianca,Chen,Bianca Chen,FEMALE,2022-12-08,Brisbane
24892,Arthur,Alvarez,Arthur Alvarez,MALE,2022-12-19,Brisbane
24893,Alvin,Chande,Alvin Chande,MALE,2022-05-20,Melton
24894,Jaime,Jai,Jaime Jai,MALE,2022-02-17,Sydney
24895,Dalton,Henderson,Dalton Henderson,MALE,2022-03-03,Coffs Harbour
24896,Kendra,Ramos,Kendra Ramos,FEMALE,2022-11-18,Townsville
24897,Glenn,Hu,Glenn Hu,MALE,2022-07-15,St. Leonards
24898,Mallory,Gomez,Mallory Gomez,FEMALE,2022-04-24,Findon
24899,Vincent,Zhu,Vincent Zhu,MALE,2022-02-20,North Ryde
24900,Ebony,Perez,Ebony Perez,FEMALE,2021-04-24,North Ryde
24901,Clarence,She,Clarence She,MALE,2021-04-19,Newcastle
24902,Jill,Murphy,Jill Murphy,FEMALE,2021-04-04,Warrnambool
24903,Tracy,Black,Tracy Black,FEMALE,2021-04-23,Hawthorne
24904,Jaclyn,Yuan,Jaclyn Yuan,FEMALE,2021-04-13,Hobart
24905,Kelsey,Nara,Kelsey Nara,FEMALE,2021-05-02,Newcastle
24906,Donna,Raji,Donna Raji,FEMALE,2022-04-04,Silverwater
24907,Megan,Price,Megan Price,FEMALE,2021-05-28,Hobart
24908,Marc,Blanco,Marc Blanco,MALE,2021-05-15,Caloundra
24909,Grant,Yuan,Grant Yuan,MALE,2021-05-26,Springwood
24910,Terrance,Madan,Terrance Madan,MALE,2021-05-07,Silverwater
24911,Martin,Madan,Martin Madan,MALE,2022-07-31,Caloundra
24912,Krystal,Li,Krystal Li,FEMALE,2021-06-06,Geelong
24913,Kelsey,Lal,Kelsey Lal,FEMALE,2021-06-07,St. Leonards
24914,Heather,Zhou,Heather Zhou,FEMALE,2021-06-25,Seaford
24915,Stanley,Patel,Stanley Patel,MALE,2021-06-29,Hervey Bay
24916,Kara,Pal,Kara Pal,FEMALE,2021-06-19,Hawthorne
24917,Arthur,Gomez,Arthur Gomez,MALE,2021-06-06,Cloverdale
24918,Warren,Cai,Warren Cai,MALE,2021-06-11,South Melbourne
24919,Carl,Shan,Carl Shan,MALE,2021-06-15,Gold Coast
24920,Amy,Cai,Amy Cai,FEMALE,2021-06-08,Melbourne
24921,Curtis,He,Curtis He,MALE,2021-07-10,North Ryde
24922,Naomi,Jimenez,Naomi Jimenez,FEMALE,2021-07-09,Hobart
24923,Ebony,Sara,Ebony Sara,FEMALE,2021-06-30,North Sydney
24924,Richard,Anderson,Richard Anderson,MALE,2021-07-08,Hobart
24925,Erick,Perez,Erick Perez,MALE,2022-12-15,Chula Vista
24926,Eric,Roberts,Eric Roberts,MALE,2022-12-24,Downey
24927,Kaitlyn,Harris,Kaitlyn Harris,FEMALE,2022-04-04,Lynnwood
24928,Timothy,Wright,Timothy Wright,MALE,2022-04-13,Mill Valley
24929,Lucas,Bailey,Lucas Bailey,MALE,2022-06-16,Puyallup
24930,Abigail,Lewis,Abigail Lewis,FEMALE,2022-02-12,Los Angeles
24931,Brianna,Miller,Brianna Miller,FEMALE,2022-07-07,Tacoma
24932,Richard,Jones,Richard Jones,MALE,2022-05-29,Oakland
24933,Regina,Sanchez,Regina Sanchez,FEMALE,2022-03-31,Burbank
24934,Lindsay,Tang,Lindsay Tang,FEMALE,2022-12-03,Coronado
24935,James,Hayes,James Hayes,MALE,2022-09-06,Concord
24936,Caleb,Scott,Caleb Scott,MALE,2022-11-10,Oregon City
24937,Jordan,Evans,Jordan Evans,FEMALE,2022-12-03,Burien
24938,Julia,Martinez,Julia Martinez,FEMALE,2022-06-28,Sedro Woolley
24939,Elizabeth,Barnes,Elizabeth Barnes,FEMALE,2022-08-18,Royal Oak
24940,Fernando,Martin,Fernando Martin,MALE,2022-01-28,Concord
24941,Wyatt,Garcia,Wyatt Garcia,MALE,2022-03-22,Portland
24942,Steven,James,Steven James,MALE,2022-10-29,Berkeley
24943,Darrell,Chander,Darrell Chander,MALE,2022-11-26,Burien
24944,Whitney,Garcia,Whitney Garcia,FEMALE,2022-03-30,Berkeley
24945,Logan,Harris,Logan Harris,MALE,2022-05-12,Redmond
24946,Sarah,Hughes,Sarah Hughes,FEMALE,2022-04-21,Concord
24947,Aaron,Phillips,Aaron Phillips,MALE,2022-06-02,Metchosin
24948,Nathan,Carter,Nathan Carter,MALE,2022-09-23,Downey
24949,Devin,Howard,Devin Howard,MALE,2022-10-29,Kirkland
24950,Stephanie,Alexander,Stephanie Alexander,FEMALE,2022-09-14,Torrance
24951,Jeremy,Ward,Jeremy Ward,MALE,2022-07-30,San Diego
24952,Amanda,Long,Amanda Long,FEMALE,2022-02-13,Lebanon
24953,Aaron,Green,Aaron Green,MALE,2022-06-13,Seattle
24954,Jonathan,Long,Jonathan Long,MALE,2022-10-07,National City
24955,Donald,Perez,Donald Perez,MALE,2022-07-07,Chula Vista
24956,Ariana,Ward,Ariana Ward,FEMALE,2022-07-07,Bellflower
24957,Anna,Howard,Anna Howard,FEMALE,2022-07-04,Lakewood
24958,Tamara,Xu,Tamara Xu,FEMALE,2022-11-17,Colma
24959,Kristy,Blanco,Kristy Blanco,FEMALE,2022-04-16,Berkeley
24960,Brianna,Gray,Brianna Gray,FEMALE,2021-01-18,Cliffside
24961,Alexandra,Bennett,Alexandra Bennett,FEMALE,2022-07-04,Walla Walla
24962,Jonathan,Jai,Jonathan Jai,MALE,2022-07-22,Lynnwood
24963,Erica,Zhao,Erica Zhao,FEMALE,2022-04-21,Beverly Hills
24964,Samantha,Anderson,Samantha Anderson,FEMALE,2023-01-17,Edmonds
24965,Justin,Hayes,Justin Hayes,MALE,2022-06-22,Spokane
24966,Jade,Cooper,Jade Cooper,FEMALE,2022-04-20,Olympia
24967,Jasmine,Reed,Jasmine Reed,FEMALE,2022-12-30,Langford
24968,Dalton,Moore,Dalton Moore,MALE,2022-06-27,Portland
24969,Vanessa,Gonzales,Vanessa Gonzales,FEMALE,2022-02-24,Puyallup
24970,Blake,Wright,Blake Wright,MALE,2022-06-15,Salem
24971,Brittney,Lin,Brittney Lin,FEMALE,2022-10-31,Burlingame
24972,Edward,Garcia,Edward Garcia,MALE,2022-11-03,Fremont
24973,Arianna,Rivera,Arianna Rivera,FEMALE,2022-06-04,Long Beach
24974,Eduardo,Carter,Eduardo Carter,MALE,2022-09-08,Long Beach
24975,Julia,James,Julia James,FEMALE,2022-10-18,Shawnee
24976,Stephanie,Cooper,Stephanie Cooper,FEMALE,2021-01-02,Shawnee
24977,Sophia,Green,Sophia Green,FEMALE,2021-01-11,Victoria
24978,Kaylee,Stewart,Kaylee Stewart,FEMALE,2022-07-14,Bremerton
24979,Jada,Adams,Jada Adams,FEMALE,2022-11-11,Edmonds
24980,Savannah,Phillips,Savannah Phillips,FEMALE,2022-06-04,Lincoln Acres
24981,Jose,Davis,Jose Davis,MALE,2022-09-13,Puyallup
24982,Devin,King,Devin King,MALE,2022-04-28,Burbank
24983,Morgan,Griffin,Morgan Griffin,FEMALE,2022-10-30,National City
24984,William,Moore,William Moore,MALE,2022-08-02,Novato
24985,Jenna,Phillips,Jenna Phillips,FEMALE,2022-09-06,Torrance
24986,Isabelle,Griffin,Isabelle Griffin,FEMALE,2022-11-02,Oak Bay
24987,Kristopher,Chandra,Kristopher Chandra,MALE,2022-11-12,Burbank
24988,Kayla,Diaz,Kayla Diaz,FEMALE,2022-04-04,Santa Cruz
24989,Arianna,Peterson,Arianna Peterson,FEMALE,2022-02-03,Oregon City
24990,Timothy,Collins,Timothy Collins,MALE,2022-04-25,Santa Cruz
24991,Luke,Bryant,Luke Bryant,MALE,2022-04-13,Issaquah
24992,Faith,Bryant,Faith Bryant,FEMALE,2022-06-05,Chula Vista
24993,Marvin,Ortega,Marvin Ortega,MALE,2022-12-09,Colma
24994,Lauren,Sanders,Lauren Sanders,FEMALE,2022-01-28,San Carlos
24995,Melissa,Peterson,Melissa Peterson,FEMALE,2022-03-21,Victoria
24996,Dylan,Miller,Dylan Miller,MALE,2022-10-31,Beverly Hills
24997,Melvin,Kumar,Melvin Kumar,MALE,2022-12-19,Burlingame
24998,Olivia,Martinez,Olivia Martinez,FEMALE,2022-04-02,Burlingame
24999,Shaun,Jai,Shaun Jai,MALE,2022-09-18,Chula Vista
25000,Allison,Turner,Allison Turner,FEMALE,2022-12-13,Seattle
25001,Clayton,Xu,Clayton Xu,MALE,2022-07-07,Sydney
25002,Logan,Edwards,Logan Edwards,MALE,2022-07-02,Haney
25003,Tristan,Russell,Tristan Russell,MALE,2022-06-16,Bellingham
25004,Samuel,Thomas,Samuel Thomas,MALE,2023-01-21,Bremerton
25005,Brianna,Williams,Brianna Williams,FEMALE,2022-03-30,Lebanon
25006,Bailey,Murphy,Bailey Murphy,FEMALE,2022-06-29,Yakima
25007,Alyssa,Sanders,Alyssa Sanders,FEMALE,2022-04-25,Berkeley
25008,Haley,Perry,Haley Perry,FEMALE,2022-12-19,Daly City
25009,Natasha,Alonso,Natasha Alonso,FEMALE,2022-10-08,Caloundra
25010,Misty,Kumar,Misty Kumar,FEMALE,2021-07-17,Gold Coast
25011,Taylor,White,Taylor White,FEMALE,2021-07-20,Port Macquarie
25012,Craig,Martin,Craig Martin,MALE,2022-04-13,Coffs Harbour
25013,Mitchell,Stone,Mitchell Stone,MALE,2022-11-10,Hervey Bay
25014,Juan,Reed,Juan Reed,MALE,2022-12-10,Lincoln Acres
25015,Jacqueline,Rogers,Jacqueline Rogers,FEMALE,2022-04-07,Palo Alto
25016,Elijah,Washington,Elijah Washington,MALE,2022-07-25,Oak Bay
25017,Cristina,Xu,Cristina Xu,FEMALE,2022-08-26,Lavender Bay
25018,Lucas,Robinson,Lucas Robinson,MALE,2022-05-30,Palo Alto
25019,Misty,Shen,Misty Shen,FEMALE,2022-11-22,Hawthorne
25020,Walter,Romero,Walter Romero,MALE,2021-07-29,St. Leonards
25021,Edwin,Sharma,Edwin Sharma,MALE,2021-08-05,Coffs Harbour
25022,Patricia,Perez,Patricia Perez,FEMALE,2021-08-14,Sydney
25023,Carolyn,Sanz,Carolyn Sanz,FEMALE,2022-04-17,Burbank
25024,Brad,Pritchett,Brad Pritchett,MALE,2022-08-11,Chula Vista
25025,Spencer,Bryant,Spencer Bryant,MALE,2022-04-04,Spring Valley
25026,Mitchell,Andersen,Mitchell Andersen,MALE,2022-02-27,Hawthorne
25027,Meredith,Mehta,Meredith Mehta,FEMALE,2023-01-07,Milsons Point
25028,Brenda,Gonzalez,Brenda Gonzalez,FEMALE,2023-01-06,Newcastle
25029,Alberto,Hernandez,Alberto Hernandez,MALE,2021-08-06,Port Macquarie
25030,Jessie,Romero,Jessie Romero,FEMALE,2021-08-20,Cloverdale
25031,Kristina,Malhotra,Kristina Malhotra,FEMALE,2022-05-02,Springwood
25032,Meredith,Rana,Meredith Rana,FEMALE,2021-08-20,Sydney
25033,Omar,Zhu,Omar Zhu,MALE,2021-08-01,Malabar
25034,Anne,Martin,Anne Martin,FEMALE,2021-08-03,Cloverdale
25035,Mandy,Lin,Mandy Lin,FEMALE,2021-08-05,Newcastle
25036,Jenny,Ye,Jenny Ye,FEMALE,2021-08-28,Goulburn
25037,Terrence,Rai,Terrence Rai,MALE,2021-09-13,Perth
25038,Isabella,Hall,Isabella Hall,FEMALE,2022-12-27,Burien
25039,Alexis,Clark,Alexis Clark,FEMALE,2022-11-19,Lake Oswego
25040,Julian,Perry,Julian Perry,MALE,2022-12-02,Salem
25041,Hunter,Phillips,Hunter Phillips,MALE,2022-11-22,Yakima
25042,Arif,Rizaldy,Arif Rizaldy,FEMALE,2022-12-21,Bellflower
25043,Damien,Rai,Damien Rai,MALE,2022-08-23,Burlingame
25044,Emma,Bailey,Emma Bailey,FEMALE,2022-05-20,Woodland Hills
25045,Paige,Russell,Paige Russell,FEMALE,2022-02-01,Bellingham
25046,Caleb,Long,Caleb Long,MALE,2021-01-02,Newton
25047,Trevor,Long,Trevor Long,MALE,2022-12-01,Palo Alto
25048,Yolanda,Sharma,Yolanda Sharma,FEMALE,2021-01-02,Cliffside
25049,Candice,Ye,Candice Ye,FEMALE,2022-04-29,Coronado
25050,Darryl,Chen,Darryl Chen,MALE,2022-05-02,Coronado
25051,Suzanne,Cai,Suzanne Cai,FEMALE,2021-09-04,Wollongong
25052,Sandra,Lin,Sandra Lin,FEMALE,2021-09-26,Sydney
25053,Colin,Andersen,Colin Andersen,MALE,2021-09-04,St. Leonards
25054,Sheila,Alonso,Sheila Alonso,FEMALE,2022-07-23,Hawthorne
25055,Erik,Navarro,Erik Navarro,MALE,2022-09-20,Cranbourne
25056,Wayne,Black,Wayne Black,MALE,2022-08-20,Hobart
25057,Jerome,Gomez,Jerome Gomez,MALE,2021-09-15,Townsville
25058,Corey,Raji,Corey Raji,MALE,2022-10-27,East Brisbane
25059,Sean,Ward,Sean Ward,MALE,2022-05-01,Oregon City
25060,Noah,Martinez,Noah Martinez,MALE,2022-05-10,Coronado
25061,Julia,Hughes,Julia Hughes,FEMALE,2021-01-22,Vancouver
25062,Kaitlyn,Young,Kaitlyn Young,FEMALE,2022-04-12,Westminster
25063,Dylan,Williams,Dylan Williams,MALE,2022-12-05,Bellingham
25064,James,Harris,James Harris,MALE,2022-05-03,Torrance
25065,Thomas,Henderson,Thomas Henderson,MALE,2022-03-30,Seattle
25066,Charles,Robinson,Charles Robinson,MALE,2023-01-26,Royal Oak
25067,Melanie,Butler,Melanie Butler,FEMALE,2022-12-23,Issaquah
25068,Robert,Shan,Robert Shan,MALE,2022-10-13,Chula Vista
25069,Lori,Ortega,Lori Ortega,FEMALE,2022-06-24,Burien
25070,Melody,Alvarez,Melody Alvarez,FEMALE,2022-09-18,Cliffside
25071,Natalie,Brooks,Natalie Brooks,FEMALE,2023-01-12,Mill Valley
25072,Alyssa,Murphy,Alyssa Murphy,FEMALE,2022-12-18,Salem
25073,Shelby,Stewart,Shelby Stewart,FEMALE,2022-12-23,Corvallis
25074,Samantha,Jackson,Samantha Jackson,FEMALE,2022-05-23,Lebanon
25075,Samantha,Thompson,Samantha Thompson,FEMALE,2022-05-03,San Carlos
25076,Nicole,Jenkins,Nicole Jenkins,FEMALE,2022-12-19,Lincoln Acres
25077,Wyatt,Clark,Wyatt Clark,MALE,2022-12-14,Tacoma
25078,James,Jenkins,James Jenkins,MALE,2022-12-03,Los Angeles
25079,Riley,Perry,Riley Perry,FEMALE,2022-05-29,Port Orchard
25080,Marissa,Long,Marissa Long,FEMALE,2022-05-09,Burlingame
25081,Melanie,Morris,Melanie Morris,FEMALE,2022-08-20,Fremont
25082,William,Martinez,William Martinez,MALE,2022-10-11,Berkeley
25083,Omar,Gao,Omar Gao,MALE,2022-11-08,Berkeley
25084,Dalton,James,Dalton James,MALE,2022-12-12,Woodburn
